DATE,TEMPERATURE,MA60,MA90,MA120,MA180
1987-01-01 12:00:00,14.696689,,,,
1987-01-02 12:00:00,14.670896,,,,
1987-01-03 12:00:00,14.636758,,,,
1987-01-04 12:00:00,14.561996,,,,
1987-01-05 12:00:00,14.448793,,,,
1987-01-06 12:00:00,14.373879,,,,
1987-01-07 12:00:00,14.326646,,,,
1987-01-08 12:00:00,14.248909,,,,
1987-01-09 12:00:00,14.133474,,,,
1987-01-10 12:00:00,14.044374,,,,
1987-01-11 12:00:00,13.976128,,,,
1987-01-12 12:00:00,13.909596,,,,
1987-01-13 12:00:00,13.853705,,,,
1987-01-14 12:00:00,13.84165,,,,
1987-01-15 12:00:00,13.784881,,,,
1987-01-16 12:00:00,13.726424,,,,
1987-01-17 12:00:00,13.69382,,,,
1987-01-18 12:00:00,13.636424,,,,
1987-01-19 12:00:00,13.606585,,,,
1987-01-20 12:00:00,13.599036,,,,
1987-01-21 12:00:00,13.57818,,,,
1987-01-22 12:00:00,13.544857,,,,
1987-01-23 12:00:00,13.51367,,,,
1987-01-24 12:00:00,13.482931,,,,
1987-01-25 12:00:00,13.451486,,,,
1987-01-26 12:00:00,13.419146,,,,
1987-01-27 12:00:00,13.417664,,,,
1987-01-28 12:00:00,13.42448,,,,
1987-01-29 12:00:00,13.421745,,,,
1987-01-30 12:00:00,13.421563,,,,
1987-01-31 12:00:00,13.348752,,,,
1987-02-01 12:00:00,13.301093,,,,
1987-02-02 12:00:00,13.274419,,,,
1987-02-03 12:00:00,13.264391,,,,
1987-02-04 12:00:00,13.25,,,,
1987-02-05 12:00:00,13.238044,,,,
1987-02-06 12:00:00,13.230199,,,,
1987-02-07 12:00:00,13.237776,,,,
1987-02-08 12:00:00,13.21139,,,,
1987-02-09 12:00:00,13.231092,,,,
1987-02-10 12:00:00,13.224466,,,,
1987-02-11 12:00:00,13.226355,,,,
1987-02-12 12:00:00,13.229921,,,,
1987-02-13 12:00:00,13.24558,,,,
1987-02-14 12:00:00,13.221211,,,,
1987-02-15 12:00:00,13.208981,,,,
1987-02-16 12:00:00,13.188837,,,,
